customer_id,age,gender,location,monthly_income,current_outstanding,credit_utilization_ratio,num_open_loans,repayment_history_score,dpd_last_3_months,num_hard_inquiries_last_6m,recent_credit_card_usage,recent_loan_disbursed_amount,total_credit_limit,months_since_last_default,monthly_emi_outflow,target_credit_score_movement
8777,55,Male,Mumbai,187069,567063,1.1236899139701897,0,94,66,4,133328,354728,1611904,36,125166,decrease
5232,53,Female,Delhi,65357,210235,0.9513937193588177,9,52,35,4,282521,326854,884787,43,43698,decrease
7519,49,Female,Mumbai,169245,329543,0.9553034475239573,5,99,47,3,237923,174406,1916352,9,66841,decrease
2777,23,Male,Delhi,25052,476281,1.05499297791225,6,38,55,4,273835,436469,497783,54,9621,decrease
2222,25,Male,Chennai,134148,967158,0.7466371897924182,4,52,49,1,12331,88904,1873326,0,80335,stable
8630,34,Female,Hyderabad,171146,259971,0.9274675808172298,8,44,80,4,118536,323036,1106730,46,38443,decrease
2777,56,Female,Delhi,147642,596980,0.15267938989708663,0,0,38,3,208515,59699,1828154,44,100912,stable
8490,48,Male,Bangalore,178612,70261,0.8625327731476637,1,96,32,1,44501,441064,1032456,2,109611,stable
5859,61,Male,Bangalore,96122,861633,1.0570019987737187,1,62,84,3,257502,370947,533478,39,27100,decrease
9893,52,Female,Hyderabad,181851,998805,1.1262437429725327,8,99,39,4,201882,154084,977431,39,70050,decrease
9118,38,Male,Hyderabad,136169,395570,0.2505840542641252,0,40,72,4,147756,325515,597683,34,82644,stable
3989,62,Male,Bangalore,89415,932402,1.1986593339917737,8,87,84,4,297863,367567,104965,5,47212,decrease
9343,60,Female,Chennai,109869,448355,0.7995450059658697,7,91,59,2,104428,109886,1410915,16,44809,stable
2325,33,Male,Chennai,193077,483727,0.3985892456906581,9,84,71,0,26285,98046,1872128,43,45954,stable
6127,22,Male,Delhi,124885,772976,0.4134781535622648,4,70,20,2,175634,137702,1415758,33,30551,stable
9998,45,Male,Hyderabad,70337,846804,0.8944529005598701,9,15,47,2,126521,239016,217277,19,8677,stable
3722,40,Female,Bangalore,127874,71975,0.41812577060084843,6,66,6,4,61583,387158,1495740,59,83332,stable
5656,27,Male,Hyderabad,176450,326982,0.558574430905085,6,62,49,2,281849,215439,1574735,44,26030,stable
2325,31,Male,Bangalore,15531,622527,1.0446245166500527,1,57,65,3,47844,37877,863821,50,9183,decrease
5133,25,Male,Bangalore,121307,2886,0.4409914146418391,8,30,71,4,103073,189393,118107,5,55243,stable
3869,49,Male,Delhi,62288,554499,1.1167529362841304,4,60,8,4,122009,392135,1815347,17,28908,stable
2242,38,Female,Hyderabad,167262,188312,0.824231674859415,5,19,52,0,12824,323029,1346611,56,114199,stable
9539,28,Female,Chennai,100799,663610,0.2816923080160393,0,24,69,3,71189,418405,890941,5,46144,stable
2831,47,Female,Hyderabad,16273,818757,0.3712071632875372,3,2,71,3,98133,247981,706286,31,8651,stable
2569,62,Male,Bangalore,118793,611071,0.5156856266941464,4,21,6,1,258840,107863,201252,9,78545,stable
8246,22,Male,Chennai,68541,972625,1.0928209798657402,4,1,48,4,254810,472139,1393272,28,11178,decrease
2918,55,Male,Bangalore,141310,509162,0.7217227770559412,7,45,23,4,14113,357589,1856983,46,87719,stable
7416,46,Male,Hyderabad,43593,536270,0.14992166012862662,1,52,32,2,200741,99463,1137201,18,8355,stable
4232,43,Male,Bangalore,195421,134484,0.8437729029675873,3,18,76,4,86605,47668,381841,20,135563,decrease
4758,25,Male,Mumbai,155476,388239,0.31909327395083187,9,100,29,1,61761,178921,1378604,14,68966,stable
6997,36,Female,Chennai,56113,280446,0.24442890924955718,0,93,51,1,206919,460604,135943,45,16970,stable
3355,62,Female,Delhi,26890,595510,0.49827180835934437,7,73,76,4,14668,5176,592177,50,6164,stable
2824,31,Female,Mumbai,76096,718059,0.9992255004930211,2,3,54,1,141413,91390,1555370,58,21001,stable
8280,39,Male,Bangalore,25947,578071,1.1894759318404506,4,27,50,0,188607,406341,517177,8,15099,stable
5060,36,Female,Hyderabad,162675,937597,1.1452302613525835,3,2,25,1,178622,443474,1887273,9,77911,stable
6324,52,Male,Bangalore,195684,391434,0.21267048993078652,1,95,15,1,182905,276274,1771916,43,50131,stable
1404,32,Male,Delhi,58617,238406,0.6285677794311294,1,64,60,0,291217,61223,600467,9,20872,stable
2721,22,Male,Hyderabad,132933,57001,0.4854582108429848,3,78,14,1,167260,172637,1079266,55,53400,stable
6316,63,Male,Chennai,92425,992898,0.2467615501004676,4,12,80,0,278038,102968,1389680,20,42044,stable
4845,42,Male,Chennai,27225,238308,0.3045356464393398,2,1,37,0,179006,418883,374083,24,13035,stable
5210,46,Male,Bangalore,165442,47742,0.690207800948336,3,28,31,4,263597,213852,1514469,19,66876,stable
1064,53,Male,Mumbai,89550,713512,0.366514929687628,5,32,12,1,112595,131713,1346888,22,59328,stable
7382,44,Female,Hyderabad,101748,677397,0.37363723146062056,4,49,61,2,40824,448304,648628,38,57891,stable
1968,25,Male,Mumbai,23378,337403,0.773142452133668,0,89,33,4,61426,21602,1674153,43,15638,stable
1368,41,Male,Bangalore,89585,262915,0.2797784411980545,7,28,39,2,298914,98741,935361,39,9796,stable
9424,38,Female,Hyderabad,151567,39797,0.5305867774981167,1,93,16,2,17798,484693,685801,9,16072,stable
3242,59,Male,Chennai,17439,97551,0.3488855337331807,0,99,78,3,86599,361578,125612,19,8766,stable
6002,25,Female,Chennai,74638,659134,0.5402810895020739,4,62,60,2,232603,399420,679314,11,31179,stable
4083,28,Male,Bangalore,82155,113277,0.40778803334289315,3,7,44,2,7555,72077,1097321,28,16030,stable
9073,41,Female,Hyderabad,196683,279290,0.8003799848806668,2,81,49,0,80221,488557,1109293,12,111447,stable
9880,25,Female,Bangalore,32711,17808,0.36946530579254067,8,20,8,2,105404,426176,1432623,14,22497,stable
2469,33,Female,Chennai,98063,625170,0.35488469215046436,7,76,27,3,238580,291600,1588028,7,37585,stable
5725,39,Male,Delhi,17135,691955,0.21179423580777926,4,38,42,1,35734,364129,1423474,18,3225,stable
5259,49,Male,Mumbai,169005,301134,0.2325220515014176,9,64,76,2,222381,283641,1067412,37,100918,stable
4622,22,Other,Bangalore,55918,438022,1.004347261819236,9,95,48,0,139893,245234,1161686,38,10664,stable
1823,57,Female,Delhi,198771,36417,0.9166245185602258,9,79,20,1,271409,340747,1147810,30,71097,stable
4431,46,Other,Chennai,27201,283958,0.24420802044994114,7,65,37,3,192535,1180,864362,33,17875,stable
7528,49,Female,Bangalore,113276,495226,0.9142168334983564,4,96,43,4,143145,141491,1202598,32,36964,decrease
5151,25,Female,Chennai,159932,181501,0.5999696603309634,2,85,75,4,51556,485063,198745,52,62691,stable
5213,52,Male,Chennai,158842,404839,0.45864933298117827,8,84,51,1,127921,474571,1952335,16,105581,stable
8420,58,Female,Bangalore,48326,760044,0.6351517617466269,9,41,50,4,16568,363589,1492875,41,8112,stable
9989,22,Female,Delhi,53158,124844,0.31199997140206126,7,68,43,0,87087,220716,1472518,51,24707,stable
1779,25,Female,Bangalore,83181,300535,0.3325218387462532,9,0,77,1,65859,167313,1479847,40,16520,stable
3892,53,Female,Chennai,174104,606422,0.6762306747391043,4,30,19,1,34697,406998,479009,40,91873,stable
6534,55,Female,Hyderabad,100427,536007,0.897519224664084,6,1,54,4,143191,57452,932152,23,48708,decrease
4306,39,Female,Chennai,175217,117623,0.9685501987543719,4,68,50,2,155429,270808,1488185,5,27979,stable
3902,35,Male,Bangalore,135201,581760,1.1474239509936068,0,11,57,1,49215,364347,1823180,7,61342,stable
4718,55,Male,Delhi,197397,495632,0.44683415244937685,2,2,69,3,135132,402476,1728230,19,56395,stable
1021,28,Female,Chennai,159315,356518,0.5423076591377745,6,54,74,4,30547,222327,1650024,6,35368,stable
2500,21,Female,Delhi,173716,939527,0.9918857093039851,9,39,54,3,133776,132495,1462227,9,48377,decrease
4641,58,Female,Delhi,58031,526392,0.5835707514627394,1,27,47,3,72554,27270,1557035,49,20170,stable
6212,42,Male,Mumbai,131081,455764,1.05630149586352,9,20,9,4,287341,26536,1684320,34,44920,stable
1191,37,Male,Delhi,119893,967985,0.5733156220193106,8,99,51,4,62797,43236,789742,7,37194,stable
9587,36,Male,Chennai,116311,561129,0.30237610431906436,3,60,26,4,63313,417913,845509,47,77901,stable
8174,21,Male,Chennai,96665,136502,0.27378332388251525,2,26,23,2,262995,312881,1653171,57,21762,stable
6114,23,Male,Bangalore,155179,79859,0.9671758955612084,3,16,40,2,169259,154760,559165,35,67236,stable
5662,26,Male,Bangalore,139518,793113,0.6947910932319351,4,28,30,4,24267,339986,651967,32,54308,stable
5326,23,Male,Delhi,49816,206814,0.7538232083945795,5,47,19,0,187781,342441,1228156,33,20189,stable
5335,50,Female,Hyderabad,26870,812724,0.7463631822381429,3,67,7,3,11778,313787,554484,34,5647,stable
9281,31,Female,Chennai,161489,377632,0.69300649156736,6,2,61,4,164265,136935,1293015,27,61495,stable
9648,47,Male,Delhi,23962,369821,0.13172735846899594,3,86,55,1,125005,203985,1987558,13,9244,stable
6494,42,Male,Bangalore,110946,856669,0.5257731230464524,5,1,61,1,44656,9588,632919,45,15650,stable
9536,26,Other,Chennai,50090,848291,0.7180832118258634,4,81,61,1,51841,176990,914202,3,18590,stable
3711,58,Female,Mumbai,119648,227348,1.1001457714630252,8,90,18,4,139287,315128,1457492,9,28914,stable
8595,61,Male,Bangalore,122816,128552,0.3952213905597345,1,12,20,3,18217,449788,1953427,52,45515,stable
7273,51,Male,Mumbai,154283,356772,0.25263004582579973,8,13,55,4,47406,154307,713224,14,102377,stable
7284,63,Male,Chennai,145504,534164,0.6980969577782394,8,89,64,3,212637,152705,1278010,5,55264,stable
9817,26,Male,Hyderabad,185897,953756,0.43996596619578165,8,12,71,2,98128,234835,539563,27,40898,stable
4994,40,Male,Delhi,90244,633863,0.8555051823148005,8,85,34,1,254663,202400,347504,47,46818,stable
2678,61,Male,Delhi,42064,144563,0.7419062328250283,0,94,24,3,210553,214364,1719444,26,15507,stable
9414,31,Female,Hyderabad,127169,241476,0.7590327044860592,7,17,75,1,242143,270549,1257843,26,26961,stable
1743,22,Male,Delhi,135543,240397,0.7291490410072635,8,48,69,3,47337,65008,471158,10,42913,stable
1462,51,Female,Delhi,97909,8276,1.170037549275691,5,1,83,3,104029,451592,414924,19,40707,decrease
2568,58,Male,Mumbai,23081,118437,0.7798579982670844,7,4,19,1,169614,436956,1081705,43,3126,stable
2736,46,Female,Delhi,163855,866943,0.678707076384534,6,27,42,3,29278,380052,338831,29,52513,stable
8903,47,Female,Mumbai,101276,442269,0.1275123457601212,9,44,34,1,214165,160930,916204,9,14793,stable
8002,51,Female,Delhi,34321,837958,0.233414671854839,9,62,0,4,98604,427914,1351713,56,4684,stable
9856,44,Male,Delhi,26090,520474,1.0468096940203508,0,88,31,1,94697,140232,406348,26,6392,stable
2356,33,Male,Bangalore,147755,698658,1.151718446354451,0,44,38,3,105411,299405,1512919,11,64767,decrease
2014,45,Male,Hyderabad,134745,994228,0.1410916872573004,8,95,36,4,107781,255270,263476,38,52284,stable
2054,57,Female,Bangalore,182890,501820,0.219350066939745,3,23,88,1,128968,98436,866579,2,108980,stable
2764,61,Male,Delhi,114556,850044,1.0502946519376781,6,20,5,1,25378,26288,876970,30,21593,stable
7009,45,Female,Mumbai,175106,970364,0.33454339750884615,7,78,34,1,289863,132600,1709612,0,113083,stable
5458,49,Male,Delhi,63458,31485,0.16871661040778727,1,75,41,1,179468,135272,911719,53,19157,stable
1667,51,Male,Chennai,180516,180268,1.049164005001059,7,31,44,4,296643,266119,106420,13,37919,decrease
4370,63,Female,Chennai,37591,654749,0.953130821791878,5,18,73,0,259653,434185,902784,11,20808,stable
6976,59,Male,Chennai,105493,549978,0.7868647179680898,1,11,36,2,173697,378067,77888,38,36472,stable
2394,22,Male,Chennai,104043,98944,0.19626922788665868,9,82,71,2,130789,312172,799181,12,11331,stable
9290,32,Female,Delhi,22081,695200,0.7943920099080953,9,29,71,0,249695,185378,1876682,8,2674,stable
5070,25,Female,Chennai,121089,845261,0.32209250520147525,5,33,68,0,28999,176630,374184,27,27814,stable
7982,47,Male,Hyderabad,181273,823162,0.9658553705774614,8,18,36,1,245355,338425,1465959,27,41177,stable
9613,54,Male,Delhi,166985,913798,0.835030553889113,3,8,39,1,233492,290425,860832,53,38338,stable
6599,34,Female,Bangalore,173984,535914,0.8924304444519545,6,77,85,1,36603,121516,594103,28,91966,stable
4650,27,Other,Delhi,164932,165053,0.5843738853123255,6,61,27,4,169962,324915,1744217,15,93061,stable
4620,57,Male,Mumbai,83934,536981,0.5194393396898079,5,41,31,2,33787,457287,1965341,0,24617,stable
4190,56,Female,Hyderabad,153359,832306,0.4110442643787303,8,50,30,0,35469,295632,407179,40,65822,stable
9789,30,Female,Delhi,100502,322900,1.142013921677772,2,5,75,2,161498,6596,1162488,14,68564,stable
1391,49,Male,Bangalore,176283,965686,0.22164267331819795,5,14,0,2,182789,39014,1117726,16,113350,stable
2075,36,Male,Mumbai,20359,184433,0.5576467715691703,7,38,70,1,115288,101594,1751623,32,8034,stable
3650,58,Female,Mumbai,46041,648734,0.9723347099325973,8,67,19,3,195404,162189,1445430,1,28561,stable
3384,41,Male,Bangalore,103150,52533,0.7650336568255164,6,32,88,2,26469,106041,1232240,15,29139,stable
1809,58,Male,Bangalore,119192,732698,1.1053344109424628,7,53,21,3,115624,499189,491724,49,45731,stable
9047,61,Male,Bangalore,34780,663886,0.9271116394291704,6,7,56,0,89506,435686,1216687,39,5581,stable
6501,53,Male,Bangalore,48054,238166,0.6635443250899951,4,36,71,4,77532,345897,838697,9,31798,stable
7895,49,Male,Chennai,130509,863803,1.0067705204869637,2,1,72,0,139691,378577,76193,57,37244,stable
2159,37,Female,Hyderabad,44574,137524,1.1028889363213474,7,29,26,2,174036,210974,1337519,44,6546,stable
8574,33,Female,Bangalore,110263,562576,0.7831175807841555,5,19,82,4,124961,243828,1110552,2,47693,stable
2531,26,Male,Chennai,72696,23261,0.3509967766877212,3,94,55,4,82372,350471,208981,34,24638,stable
6481,22,Male,Delhi,139933,745251,0.889619609921721,7,100,77,4,130662,378059,1121435,10,65347,decrease
8548,28,Female,Mumbai,101066,183105,0.1893480587476692,9,71,29,2,168962,2169,589187,46,32512,stable
5976,52,Female,Delhi,144550,215809,0.6727195939350439,4,53,29,1,293890,156573,1997857,14,54754,stable
6695,56,Female,Delhi,131251,459104,0.19567692729532343,6,67,17,1,291689,247498,748518,7,78415,stable
9445,29,Female,Chennai,90769,247924,0.1405927890482358,4,49,37,4,169380,4421,896682,59,14841,stable
4548,43,Female,Chennai,28332,568944,0.4019738848976564,1,47,40,4,146712,302624,1378255,46,6779,stable
7163,27,Male,Bangalore,187629,353555,0.9868836459094483,9,88,44,2,198117,55734,336142,14,40235,stable
7671,51,Male,Bangalore,128760,156681,0.8513593245814399,3,46,89,2,28255,185783,1122575,50,56317,stable
6264,41,Male,Chennai,76044,283588,0.18788505771485758,7,34,37,4,41113,466038,221371,22,18365,stable
2231,21,Female,Hyderabad,175610,66105,0.5040633006604976,8,91,63,2,156866,16806,205094,4,111769,stable
3423,22,Female,Bangalore,95280,997840,0.9379654204756797,8,78,52,2,140447,132909,618326,40,24582,stable
9071,60,Female,Delhi,196017,746798,0.47477248743583067,6,64,53,4,25272,90934,700041,50,53799,stable
5261,31,Female,Bangalore,18218,623806,1.1431984910670618,0,42,34,3,156667,376025,756212,28,4959,decrease
3908,57,Male,Bangalore,73771,406258,1.1864931801355878,6,31,52,2,269999,129249,1626303,35,11798,stable
5712,38,Female,Hyderabad,50933,503869,0.12556565381778914,9,84,55,3,175718,86851,1173163,25,30640,stable
7755,64,Male,Chennai,193601,728273,0.5999139949335514,5,55,65,2,243434,410348,974384,8,37225,stable
4883,44,Female,Hyderabad,33798,724027,0.6754864828995955,0,17,27,0,89612,331976,688310,43,16717,stable
4515,39,Male,Bangalore,122107,139592,1.1199296342256122,3,27,1,1,147838,105517,965850,39,20057,stable
4403,25,Male,Hyderabad,163883,122441,0.5345700258128367,4,93,73,4,35733,163804,1931600,39,55156,stable
5598,49,Female,Bangalore,61973,293887,0.18498250946785497,5,17,69,1,54873,214605,596610,9,19307,stable
6008,59,Female,Hyderabad,18029,440095,0.4963563304921731,8,71,41,1,215562,198821,1265441,13,4197,stable
7222,22,Female,Mumbai,173116,886206,0.6470163921621266,3,27,89,1,74839,436948,1700719,20,111868,stable
5009,37,Male,Mumbai,54066,893439,0.3141519428198247,5,88,25,1,31245,133395,1538668,26,20896,stable
3735,31,Female,Bangalore,52727,496166,0.5379320346839214,9,1,61,3,150112,458476,1581422,41,19068,stable
5491,57,Female,Hyderabad,136645,865425,0.16404102942044405,3,39,67,4,56522,93113,883002,40,56811,stable
9593,33,Female,Bangalore,173215,384535,1.1398596746667113,2,38,39,0,34051,182137,1313243,50,43643,stable
1974,49,Female,Hyderabad,198051,955905,0.7762630777020598,9,95,72,1,83860,147293,1166234,17,125744,stable
1223,52,Female,Chennai,61936,1679,1.12316837791931,6,37,81,0,185481,75281,1337924,7,15502,stable
5613,60,Male,Hyderabad,139881,833970,0.9370647970975707,5,43,38,1,166362,358803,104072,1,90241,stable
7777,63,Male,Hyderabad,78040,30547,0.6462018584384971,1,48,32,1,56191,264398,1863255,49,16371,stable
9427,28,Female,Bangalore,34263,506421,0.4141889450753605,1,94,57,0,5680,275313,1414143,55,9517,stable
5211,30,Female,Hyderabad,74807,855735,0.7467208685308451,6,42,12,3,228785,16179,859077,13,11228,stable
1225,45,Male,Bangalore,184261,101223,0.6157698781546025,7,79,39,4,26401,32914,1064009,19,27529,stable
9183,31,Male,Bangalore,96473,857582,0.10850375981489553,9,0,88,3,200565,21947,1628648,9,50963,stable
5277,48,Female,Delhi,53435,556605,0.8005005931222491,1,76,26,1,244683,449313,1543274,47,10545,stable
2341,53,Male,Bangalore,58413,930279,1.0315234292902327,5,37,52,4,299285,101035,1200411,30,31868,decrease
5036,59,Male,Hyderabad,142375,868678,1.0837172234077848,5,98,35,1,261091,457332,1797024,6,44142,stable
9401,46,Female,Mumbai,113684,234833,0.8823451407143624,3,2,26,3,78133,272113,78588,48,29029,stable
4727,28,Male,Chennai,57011,76760,0.6036263815111854,9,50,43,0,284398,301385,1450785,20,12768,stable
4928,58,Male,Hyderabad,19212,241484,0.5563386036691567,7,34,73,3,255093,360503,366267,0,8480,stable
3803,46,Male,Hyderabad,198727,369339,0.5845223927637494,0,69,33,1,257363,79524,853863,53,49081,stable
7558,52,Male,Hyderabad,156987,584906,1.0514892294185652,9,33,7,4,85700,90552,223933,10,92966,stable
1393,48,Male,Delhi,44436,95175,0.6713549556768108,0,27,57,3,61561,206544,366388,30,13702,stable
7839,27,Female,Mumbai,181624,507226,0.18141090386167652,9,21,7,3,212689,191452,883133,23,61324,stable
9795,55,Female,Hyderabad,17854,141331,0.6141219084657785,8,8,71,1,76462,415779,407704,23,5752,stable
1581,22,Male,Bangalore,66403,124279,0.9857637754556657,8,82,43,3,133640,475733,1170383,18,44789,decrease
1132,42,Male,Mumbai,106043,303167,0.3734241336122739,7,3,82,0,89272,498586,1033571,37,28418,stable
3838,42,Female,Mumbai,29585,368737,0.8867947654309912,0,44,32,3,69334,55170,887454,9,11889,decrease
4385,23,Male,Hyderabad,116984,301379,0.36184945051122097,6,45,56,4,110558,265032,1155177,34,63829,stable
4770,28,Female,Bangalore,102087,237774,0.8247443875766507,2,36,0,2,40227,456223,231826,6,52167,stable
3268,24,Male,Mumbai,141504,545228,0.6637905312695564,5,94,69,0,76357,233104,818789,33,78096,stable
1975,35,Female,Chennai,149450,405424,0.6269080176110352,3,97,84,0,204829,419537,560921,17,34367,stable
8605,64,Female,Bangalore,101320,663125,0.8570864550525684,6,1,45,2,179970,284285,989496,24,34615,stable
8213,59,Female,Mumbai,130769,422169,0.6284407751828096,5,31,78,4,226396,356224,121525,4,85868,stable
3835,32,Male,Mumbai,74291,201457,0.8539916709198018,9,5,18,2,54810,483064,928671,20,31026,stable
3738,49,Female,Bangalore,131367,148915,1.1384893867916357,8,80,25,1,122928,293158,1839547,13,43547,stable
5134,29,Male,Delhi,20084,67132,0.42797804346444757,2,34,17,0,293510,466885,968602,33,5764,stable
7833,62,Female,Bangalore,126580,552702,0.13012025510893233,2,43,53,2,43850,454515,1925863,37,60248,stable
9353,60,Female,Chennai,66318,439291,0.6919280858311454,0,3,10,0,179206,178730,805293,27,14639,stable
2909,40,Male,Delhi,178031,228872,0.40914064969302133,0,99,36,3,275269,267962,1841013,46,38547,stable
2963,54,Female,Hyderabad,168110,863236,0.6807025605628834,7,33,52,3,95998,438438,1401905,43,59154,stable
6153,46,Male,Delhi,112110,425117,0.7848438716182617,0,2,26,2,295229,160118,1742774,21,64401,stable
1966,41,Male,Chennai,117997,935171,0.7298788201267283,0,10,11,2,175376,47567,1898630,40,62913,stable
1889,43,Male,Chennai,65981,136862,0.8065066891405756,7,48,82,0,50561,64457,928440,13,33063,stable
4061,38,Male,Chennai,100530,508685,0.5264043858378705,6,9,1,1,23305,295831,1484087,41,33426,stable
7461,44,Female,Mumbai,107317,679704,0.6693178223504044,3,71,46,0,61553,26524,858239,42,58977,stable
7166,62,Male,Delhi,131287,4720,0.6170356666838811,4,48,0,2,185212,439000,61514,22,43285,stable
7967,49,Female,Chennai,92509,50459,0.3593854310158555,0,30,6,2,231933,64755,371910,13,37186,stable
9101,58,Female,Delhi,132594,645518,0.6367126819858892,6,38,15,3,213685,252070,1723920,16,33214,stable
8379,58,Male,Delhi,185046,215663,1.055637319778452,8,80,54,0,207253,25180,927022,58,23019,stable
8280,33,Male,Hyderabad,73362,870850,0.45774034273219333,6,13,77,1,129028,211379,324883,5,38451,stable
2067,52,Male,Hyderabad,191352,782814,0.8001069129025092,5,51,71,4,78287,132476,907135,53,95720,decrease
5223,39,Female,Hyderabad,171757,587084,0.22421449294235046,1,68,32,2,86042,418904,1630520,3,106208,stable
5607,37,Female,Mumbai,95262,839432,0.14751459570902106,8,15,58,2,84295,55851,612933,36,29330,stable
4985,22,Male,Mumbai,44113,68161,1.1810244063219202,3,50,20,1,98808,161852,405440,47,6581,stable
4179,38,Male,Hyderabad,25696,660783,0.4262009887987671,1,24,24,2,32460,225127,142614,21,14546,stable
5538,59,Female,Chennai,114989,426144,1.0076545806802097,8,8,51,3,251315,276524,1391407,4,45608,decrease
3362,47,Female,Bangalore,30769,410011,1.0988479205907113,8,58,31,4,288787,283181,1405830,8,7476,decrease
3224,34,Female,Mumbai,134775,823687,0.5133199945797252,5,55,66,1,200519,352433,619214,13,58720,stable
7371,35,Female,Bangalore,108148,958883,0.1114598746711093,7,23,6,1,170154,188234,231987,57,75695,stable
2726,28,Female,Mumbai,190140,322682,0.456749034018179,4,26,43,0,253962,260897,1981430,9,124726,stable
6791,29,Female,Delhi,39739,295297,1.0473000475398706,3,93,16,0,197422,101702,1415303,9,24231,stable
9073,41,Female,Chennai,50501,595735,1.05625623136346,9,50,4,0,149987,160574,1107972,18,28160,stable
9458,63,Female,Mumbai,102689,550293,1.110478811352852,0,68,52,0,114561,321391,1649295,12,36403,stable
8013,55,Female,Delhi,87150,584014,0.9943978924559839,3,29,43,4,138733,198127,62538,39,34928,decrease
1837,34,Male,Chennai,87068,751639,0.28829700188204954,2,55,4,2,79374,386486,1587521,52,29360,stable
5584,47,Male,Mumbai,29847,816381,0.618882616152477,0,89,22,3,162155,447073,1939096,42,19072,stable
1686,28,Female,Chennai,147810,89540,0.5785945769819572,4,29,74,3,283887,154716,1888303,16,45739,stable
1356,55,Male,Mumbai,185003,896858,0.6500423480055223,9,8,11,0,162331,262799,856735,37,37902,stable
5647,38,Female,Hyderabad,86561,638944,0.7489044619759334,3,5,27,3,50001,61257,1291347,24,57121,stable
5418,34,Female,Mumbai,65841,889780,0.5114617463601345,1,53,5,4,227528,418224,1542377,17,19115,stable
7642,28,Male,Mumbai,180131,476244,0.8484978603458873,9,58,72,3,176681,9327,721216,51,101435,decrease
4391,28,Male,Delhi,99073,106681,0.13562465401244783,5,97,48,0,42987,279864,1601087,37,61594,stable
5357,57,Male,Hyderabad,71317,868386,0.8992597145199167,2,53,10,2,266168,481025,733055,14,49316,stable
5879,64,Male,Bangalore,23664,884982,0.686935293770963,4,7,11,0,2056,234932,1172506,5,5178,stable
6319,22,Female,Chennai,79135,539062,0.27041707369213175,6,19,34,2,95154,311526,811529,56,15312,stable
3739,37,Male,Bangalore,20395,319385,0.7444966680822533,5,16,77,0,42073,92963,1529428,44,4648,stable
5784,33,Female,Bangalore,129633,989485,0.17064058508762986,6,16,54,3,183421,206706,1610111,10,54745,stable
1877,34,Male,Hyderabad,38000,438424,0.817720366863916,5,14,43,0,246002,158421,1234833,32,6892,stable
3870,61,Female,Hyderabad,158918,178388,0.7196030740424729,2,32,56,2,143411,349848,1214776,26,32743,stable
1292,61,Male,Hyderabad,49141,25335,1.1866005646102895,6,43,36,2,129779,177784,1112263,41,25108,stable
9728,29,Female,Delhi,61795,702090,0.27975703561308585,9,86,59,1,267106,162384,1989817,1,32956,stable
3686,47,Male,Delhi,130331,174871,1.0813843380542767,0,36,58,4,254326,249660,1903480,49,89607,decrease
1233,40,Male,Chennai,91979,488013,0.5693763281144394,9,41,33,0,152531,289679,222074,52,9968,stable
3374,58,Female,Hyderabad,198270,517527,0.21488632723238316,2,59,67,3,106436,497903,1944488,26,24316,stable
3272,32,Female,Bangalore,165791,551240,0.9432784890252973,0,61,73,3,161813,244825,1814155,48,57691,decrease
1966,62,Male,Chennai,172088,575361,1.1740872911283173,0,4,11,1,216690,155715,726238,55,114284,stable
1889,42,Male,Delhi,107286,823301,0.9537867537945379,2,25,23,1,73488,432830,559314,46,58202,stable
4863,57,Female,Mumbai,173841,886552,0.7912195149398962,9,76,0,1,115511,95111,998593,38,60249,stable
7154,59,Female,Mumbai,133758,902992,0.18844723687118403,4,87,51,3,258181,272756,1624243,8,34194,stable
4400,51,Male,Chennai,93242,313858,0.5589783355826994,7,52,59,3,263218,319050,1468008,29,10561,stable
9226,33,Male,Delhi,77616,450692,0.16669379204749096,3,74,28,3,188400,425956,323338,21,35454,stable
5542,21,Male,Chennai,85846,235935,0.5086994817633377,0,96,52,4,14870,313554,506764,37,12837,stable
4523,58,Male,Delhi,33727,988463,0.6638014349099162,4,10,72,0,184582,256906,1047154,44,18815,stable
2763,60,Male,Hyderabad,179507,863798,0.8550564289550504,7,66,49,2,120913,275265,842617,36,23688,stable
4291,29,Male,Mumbai,33274,672476,0.4127736066779334,5,74,15,3,166869,99732,92011,42,21490,stable
3488,59,Male,Bangalore,71626,795043,1.1158551527958536,9,58,67,0,14546,445069,1902270,12,25091,stable
2558,30,Male,Hyderabad,131207,405283,0.6481838974652826,6,23,85,0,292102,174466,1182724,58,89063,stable
5690,49,Male,Bangalore,143578,738172,0.6152719069432487,2,86,77,4,80921,487641,1021675,39,53857,stable
7121,60,Male,Chennai,107481,354422,0.23448832655165947,9,11,37,2,283121,31272,1293585,10,37222,stable
3276,50,Male,Mumbai,139751,355964,0.7770564319201854,0,48,26,4,244797,419564,635700,53,42132,stable
5439,22,Male,Bangalore,121877,283575,0.4996389727409678,1,81,63,1,11944,394949,1523390,37,62824,stable
2103,38,Male,Chennai,79238,118171,1.1277065123734373,4,83,20,2,223752,422043,1859388,38,14770,stable
8520,48,Male,Delhi,166789,459643,1.072742201439999,5,16,25,0,249744,321298,1620796,8,45526,stable
6409,52,Female,Hyderabad,185747,290722,0.5563584216853371,2,72,44,3,57793,102886,1958359,42,51661,stable
8869,44,Male,Delhi,147448,516595,0.9807752869556097,4,18,13,2,148820,244062,1153023,29,27562,stable
3956,58,Female,Hyderabad,194640,881804,0.6731270315504578,7,14,5,0,238681,110324,1230857,13,81662,stable
